entry_date,exit_date,ticker,trade_type,entry_price,exit_price,strike,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2018-08-29,2018-11-06,GS,option_us,15.48,7.24,193.55,1881.0,1.22,-1000.69,-53.2,48,0.0,dte_exit
2018-08-31,2018-11-06,AMZN,option_us,8.3,2.08,95.33,1881.0,2.27,-1410.32,-74.98,46,0.11,dte_exit
2018-09-04,2018-09-17,XBI,stock,99.37,94.32,,1337.0,13.4592,-68.02,-5.09,9,0.0,trailing_stop
2018-09-11,2018-10-10,AVGO,stock,19.36,19.36,,1345.0,69.455,-0.0,-0.0,21,1.22,trailing_stop
2018-09-14,2018-10-04,TMUS,stock,66.0,66.0,,1345.0,20.3759,-0.0,-0.0,14,0.88,trailing_stop
2018-09-17,2018-09-28,PDD,stock,26.01,26.01,,1338.0,51.4536,-0.0,-0.0,9,0.18,trailing_stop
2018-09-18,2018-10-08,RTX,stock,68.3,68.37,,1334.0,19.5364,1.41,0.11,14,1.1,trailing_stop
2018-09-21,2018-10-08,RIO.AX,stock,46.29,46.29,,1330.0,28.7217,-0.0,-0.0,11,0.36,trailing_stop
2018-09-28,2018-10-11,EMB,stock,75.25,74.2,,1330.0,17.6695,-18.48,-1.39,9,0.0,trailing_stop
2018-10-03,2018-10-16,TMO,stock,244.12,231.68,,1328.0,5.4383,-67.64,-5.09,9,0.0,trailing_stop
2018-10-04,2018-10-29,UNG,stock,107.51,102.03,,1328.0,12.3491,-67.64,-5.1,17,0.47,trailing_stop
2018-10-10,2018-10-23,GE,stock,62.05,58.89,,1328.0,21.3983,-67.65,-5.1,9,0.0,trailing_stop
2018-10-11,2018-12-24,O,stock,39.05,42.57,,1327.0,33.9886,119.59,9.01,50,5.18,trailing_stop
2018-12-05,2018-12-18,TEF.MC,stock,4.95,4.95,,1066.0,215.2727,-0.0,-0.0,9,0.11,trailing_stop
2018-12-05,2018-12-18,IFX.DE,stock,17.1,16.23,,1066.0,62.3121,-54.3,-5.1,9,0.0,trailing_stop
2018-12-05,2018-12-18,ITX.MC,stock,21.41,20.32,,1066.0,49.7748,-54.3,-5.1,9,0.0,trailing_stop
2018-12-05,2018-12-19,ROG.SW,stock,198.28,188.18,,1066.0,5.3752,-54.3,-5.1,10,0.0,trailing_stop
2018-12-05,2018-12-21,OR.PA,stock,190.21,180.52,,1066.0,5.6034,-54.3,-5.09,12,0.0,trailing_stop
2018-12-06,2018-12-19,AMD,stock,20.24,19.21,,1070.0,52.8724,-54.52,-5.1,9,0.07,trailing_stop
2018-12-06,2018-12-19,UNH,stock,241.84,229.52,,1070.0,4.4251,-54.52,-5.1,9,0.0,trailing_stop
2018-12-06,2018-12-19,XEL,stock,42.31,40.62,,1070.0,25.2907,-42.94,-4.01,9,0.34,trailing_stop
2018-12-06,2018-12-24,ED,stock,63.49,60.9,,1070.0,16.8553,-43.67,-4.08,12,0.53,trailing_stop
2019-01-22,2019-02-07,CAT,stock,116.39,110.46,,1041.0,8.9425,-53.03,-5.09,12,0.21,trailing_stop
2019-01-22,2019-03-08,SPXL,stock,36.92,39.99,,1041.0,28.1907,86.47,8.31,32,2.15,trailing_stop
2019-01-23,2019-02-05,UNH,stock,237.17,237.17,,1041.0,4.3885,-0.0,-0.0,9,0.22,trailing_stop
2019-01-23,2019-02-07,TMO,stock,238.07,238.07,,1041.0,4.3719,-0.0,-0.0,11,0.38,trailing_stop
2019-01-23,2019-02-07,XLV,stock,79.6,79.6,,1041.0,13.076,-0.0,-0.0,11,0.37,trailing_stop
2019-01-23,2019-02-07,EWG,stock,22.28,22.28,,1041.0,46.7244,-0.0,-0.0,11,0.86,trailing_stop
2019-01-23,2019-02-15,DE,stock,144.41,144.41,,1041.0,7.2072,-0.0,-0.0,17,0.57,trailing_stop
2019-01-23,2019-05-07,TQQQ,stock,5.14,7.45,,1041.0,202.5812,468.72,45.03,72,5.02,trailing_stop
2019-01-23,2019-05-07,QQQ,stock,155.71,177.64,,1041.0,6.6842,146.54,14.08,72,4.35,trailing_stop
2019-01-23,2019-04-02,NVDA,option_us,0.54,0.99,3.56,1457.0,27.01,1227.81,84.26,48,0.9,dte_exit
2019-02-05,2019-02-28,PG,stock,82.21,82.21,,1041.0,12.6608,-0.0,-0.0,16,0.58,trailing_stop
2019-02-07,2019-02-21,GOOGL,stock,55.19,55.19,,1036.0,18.7626,-0.0,-0.0,9,0.33,trailing_stop
2019-02-07,2019-04-12,ROG.SW,stock,206.36,210.77,,1036.0,5.0181,22.16,2.14,46,2.29,trailing_stop
2019-02-07,2019-06-17,BP,stock,28.99,27.78,,1036.0,35.7254,-42.94,-4.15,89,1.82,trailing_stop
2019-02-08,2019-05-01,CPER,stock,17.71,17.71,,1036.0,58.4784,-0.0,-0.0,56,1.96,trailing_stop
2019-02-15,2019-05-07,ERIC-B.ST,option_eu,7.35,7.01,66.68,1450.0,1.97,-67.15,-4.63,54,0.59,dte_exit
2019-02-21,2019-05-07,WMT,option_us,2.38,2.29,28.43,1450.0,6.09,-55.69,-3.84,52,0.25,dte_exit
2019-02-28,2019-03-14,PPLT,stock,82.6,79.05,,1036.0,12.5361,-44.48,-4.29,10,0.0,trailing_stop
2019-03-08,2019-04-12,BATS.L,stock,1796.51,1796.5,,1044.0,0.5812,-0.0,-0.0,25,1.15,trailing_stop
2019-03-14,2019-03-27,AVB,stock,157.08,157.08,,1040.0,6.6191,-0.0,-0.0,9,0.28,trailing_stop
2019-03-28,2019-04-11,LLY,stock,118.26,114.53,,1040.0,8.7921,-32.75,-3.15,10,0.05,trailing_stop
2019-04-02,2019-04-17,RIO.AX,stock,62.4,62.4,,1162.0,18.6286,-0.0,-0.0,11,0.53,trailing_stop
2019-04-15,2019-05-06,0700.HK,stock,380.48,361.1,,1161.0,3.0525,-59.18,-5.1,12,0.0,trailing_stop
2019-04-22,2019-07-02,PEP,option_us,7.44,10.83,97.33,1626.0,2.19,743.05,45.7,50,0.66,dte_exit
2019-04-23,2019-05-06,UNP,stock,151.94,151.94,,1161.0,7.644,-0.0,-0.0,9,0.31,trailing_stop
2019-04-23,2019-08-01,AXP,stock,102.78,113.37,,1161.0,11.3005,119.73,10.31,70,6.11,trailing_stop
2019-05-02,2019-07-02,PHIA.AS,option_eu,2.23,3.22,25.77,1626.0,7.28,720.64,44.32,43,0.44,dte_exit
2019-05-07,2019-05-31,HSBC,stock,30.73,29.29,,1205.0,39.2052,-56.34,-4.68,17,0.0,trailing_stop
2019-06-11,2019-09-03,MCD,option_us,12.85,22.9,164.41,1679.0,1.31,1312.62,78.19,58,1.01,dte_exit
2019-06-13,2019-07-02,NAB.AX,stock,20.01,19.43,,1199.0,59.9399,-34.48,-2.88,13,0.0,trailing_stop
2019-06-13,2019-07-25,TEF.MC,stock,4.89,4.7,,1199.0,245.1451,-46.83,-3.91,30,0.4,trailing_stop
2019-06-13,2019-08-05,HYG,stock,60.4,60.51,,1199.0,19.8546,2.3,0.19,36,1.7,trailing_stop
2019-06-14,2019-06-27,JNJ,stock,117.08,117.08,,1199.0,10.2418,-0.0,-0.0,9,0.54,trailing_stop
2019-06-17,2019-08-05,PLD,stock,66.79,65.28,,1195.0,17.8892,-27.01,-2.26,34,1.0,trailing_stop
2019-06-19,2019-07-02,TSLA,stock,15.02,15.02,,1195.0,79.5374,-0.0,-0.0,9,0.09,trailing_stop
2019-06-28,2019-07-15,MPC,stock,44.13,44.13,,1195.0,27.0736,-0.0,-0.0,10,0.35,trailing_stop
2019-07-02,2019-07-16,SAP,stock,125.72,122.79,,1338.0,10.6407,-31.21,-2.33,9,0.41,trailing_stop
2019-07-02,2019-08-02,GS,stock,175.25,176.01,,1338.0,7.6334,5.81,0.43,22,2.14,trailing_stop
2019-07-02,2019-08-05,PSX,stock,71.43,73.73,,1338.0,18.7275,42.99,3.21,23,2.41,trailing_stop
2019-07-02,2019-09-03,QCOM,option_us,8.37,3.94,62.87,1873.0,2.24,-991.77,-52.95,43,0.0,dte_exit
2019-07-15,2019-07-26,UNH,stock,236.73,224.67,,1338.0,5.6511,-68.16,-5.1,9,0.12,trailing_stop
2019-07-16,2019-07-31,TMUS,stock,76.37,76.37,,1335.0,17.4759,-0.0,-0.0,11,1.62,trailing_stop
2019-07-25,2019-08-07,SCHW,stock,40.45,34.35,,1330.0,32.8778,-200.62,-15.09,9,0.0,emergency_stop
2019-07-26,2019-08-08,MMM,stock,116.59,110.65,,1323.0,11.3482,-67.41,-5.1,9,0.0,trailing_stop
2019-07-31,2019-10-02,GSK,stock,30.54,30.67,,1323.0,43.3249,5.66,0.43,44,2.0,trailing_stop
2019-08-01,2019-08-16,WBC.AX,stock,20.89,20.12,,1335.0,63.8987,-49.32,-3.69,11,0.28,trailing_stop
2019-08-02,2020-02-03,AAPL,stock,49.26,73.07,,1336.0,27.1163,645.83,48.35,126,14.88,trailing_stop
2019-09-06,2019-10-01,GLD,stock,143.78,137.68,,1338.0,9.3047,-56.84,-4.25,17,0.2,trailing_stop
2019-09-09,2019-09-23,IFX.DE,stock,15.88,16.14,,1338.0,84.2239,21.71,1.62,10,1.89,trailing_stop
2019-09-09,2019-09-23,VOLV-B.ST,stock,93.35,94.49,,1338.0,14.3322,16.41,1.23,10,1.63,trailing_stop
2019-09-09,2019-09-24,ABBN.SW,stock,14.87,15.0,,1338.0,89.9494,11.12,0.83,11,1.56,trailing_stop
2019-09-10,2019-09-23,TMO,stock,285.19,285.19,,1338.0,4.6911,-0.0,-0.0,9,0.61,trailing_stop
2019-09-11,2019-09-24,SLB,stock,32.07,30.44,,1338.0,41.7178,-68.16,-5.09,9,0.62,trailing_stop
2019-09-11,2019-09-24,HSBC,stock,28.16,27.53,,1338.0,47.5101,-29.86,-2.23,9,0.52,trailing_stop
2019-09-11,2019-10-02,SPG,stock,111.2,105.53,,1338.0,12.0317,-68.16,-5.09,15,0.0,trailing_stop
2019-09-23,2019-12-03,ROG.SW,option_eu,16.93,24.98,213.84,1878.0,1.11,893.74,47.58,51,0.91,dte_exit
2019-09-24,2019-12-02,ERIC-B.ST,stock,66.09,70.05,,1333.0,20.17,79.97,6.0,49,2.64,trailing_stop
2019-09-24,2020-01-08,AI.PA,stock,87.83,90.3,,1333.0,15.1774,37.54,2.82,73,2.46,trailing_stop
2019-09-24,2019-12-03,DTE.DE,option_eu,0.81,0.35,11.29,1866.0,23.04,-1048.31,-56.17,49,0.6,dte_exit
2019-09-25,2019-10-08,EQIX,stock,509.45,509.45,,1333.0,2.6165,-0.0,-0.0,9,0.27,trailing_stop
2019-09-25,2019-10-10,SAN.PA,stock,67.37,64.43,,1333.0,19.7847,-58.35,-4.38,11,0.04,trailing_stop
2019-10-01,2019-12-03,WFC,stock,42.82,44.61,,1327.0,30.9991,55.44,4.18,44,2.45,trailing_stop
2019-10-02,2019-10-29,AVB,stock,172.23,172.23,,1321.0,7.6705,-0.0,-0.0,19,1.37,trailing_stop
2019-10-02,2020-02-05,GSK,stock,31.04,35.04,,1321.0,42.5648,170.54,12.91,86,6.26,trailing_stop
2019-10-08,2019-11-11,PEP,stock,112.95,108.54,,1321.0,11.6964,-51.53,-3.9,24,0.02,trailing_stop
2019-10-15,2019-12-02,EWT,stock,24.54,25.58,,1315.0,53.588,55.5,4.22,33,3.92,trailing_stop
2019-10-29,2019-12-03,INTC,stock,49.5,49.5,,1315.0,26.5687,-0.0,-0.0,24,1.14,trailing_stop
2019-11-11,2020-02-04,GOOGL,option_us,5.27,10.44,61.43,1834.0,3.48,1798.97,98.09,57,1.36,dte_exit
2019-12-02,2020-02-04,BABA,option_us,16.62,34.14,183.12,1853.0,1.11,1952.94,105.39,43,1.49,dte_exit
2019-12-03,2020-02-28,WEAT,stock,28.18,26.84,,1314.0,46.6213,-62.32,-4.74,59,1.98,trailing_stop
2019-12-06,2020-02-20,DHR,stock,127.56,138.16,,1314.0,10.2985,109.17,8.31,50,4.06,trailing_stop
2019-12-09,2020-01-24,BMY,stock,47.86,51.13,,1314.0,27.4462,89.66,6.82,31,3.14,trailing_stop
2019-12-11,2020-01-27,DBA,stock,14.25,14.25,,1314.0,92.165,-0.0,-0.0,30,1.74,trailing_stop
2019-12-13,2020-01-08,SLB,stock,33.99,33.99,,1314.0,38.6452,-0.0,-0.0,16,0.7,trailing_stop
2020-01-08,2020-01-22,GE,stock,58.1,55.14,,1317.0,22.677,-67.12,-5.09,9,0.23,trailing_stop
2020-01-08,2020-02-27,MCD,stock,175.55,181.06,,1317.0,7.5048,41.39,3.14,34,3.61,trailing_stop
2020-01-22,2020-02-27,COST,stock,286.42,275.54,,1311.0,4.5762,-49.83,-3.8,25,1.39,trailing_stop
2020-01-24,2020-02-06,PEP,stock,118.84,118.84,,1320.0,11.1046,-0.0,-0.0,9,0.11,trailing_stop
2020-01-27,2020-02-07,INTC,stock,58.91,58.91,,1320.0,22.4005,-0.0,-0.0,9,0.23,trailing_stop
2020-02-03,2020-02-24,MSFT,stock,161.61,164.37,,1384.0,8.5655,23.57,1.7,14,3.18,trailing_stop
2020-02-04,2020-02-24,AMZN,stock,101.6,101.77,,1759.0,17.3185,3.11,0.18,13,1.67,trailing_stop
2020-02-04,2020-05-05,GLD,option_us,10.27,22.05,139.62,2463.0,2.4,2823.45,114.62,63,1.46,dte_exit
2020-02-07,2020-02-21,NOVO-B.CO,stock,197.27,197.27,,1777.0,9.0056,-0.0,-0.0,10,0.29,trailing_stop
2020-02-11,2020-05-05,ABBV,option_us,7.44,2.88,70.94,2487.0,3.34,-1523.2,-61.24,58,0.16,dte_exit
2020-02-12,2020-02-24,NVDA,stock,6.73,6.91,,1777.0,264.1078,48.32,2.72,7,2.7,trailing_stop
2020-02-20,2020-02-24,AMD,stock,58.5,49.67,,1787.0,30.5556,-269.64,-15.08,2,0.0,emergency_stop
2020-02-21,2020-02-28,GDXJ,stock,40.53,34.42,,1787.0,44.1031,-269.64,-15.09,5,0.18,emergency_stop
2020-02-24,2020-02-28,PLD,stock,82.25,69.85,,1768.0,21.4945,-266.7,-15.08,4,0.0,emergency_stop
2020-02-24,2020-02-28,DLR,stock,110.87,94.15,,1768.0,15.9462,-266.7,-15.08,4,0.0,emergency_stop
2020-02-24,2020-02-28,O,stock,58.66,49.81,,1768.0,30.1409,-266.7,-15.08,4,0.0,emergency_stop
2020-02-24,2020-03-09,LQD,stock,106.41,105.75,,1768.0,16.6142,-11.11,-0.63,10,3.22,trailing_stop
2020-04-21,2020-05-04,TQQQ,stock,7.5,7.5,,1653.0,220.3508,-0.0,-0.0,9,0.72,trailing_stop
2020-04-21,2020-05-05,NESN.SW,stock,91.23,86.58,,1653.0,18.1179,-84.21,-5.09,9,0.0,trailing_stop
2020-04-21,2020-05-05,ERIC-B.ST,stock,70.98,67.36,,1653.0,23.2869,-84.21,-5.1,9,0.0,trailing_stop
2020-04-21,2020-05-13,DIA,stock,208.53,208.53,,1653.0,7.926,-0.0,-0.0,16,0.95,trailing_stop
2020-04-21,2020-05-14,SPXL,stock,30.1,30.1,,1653.0,54.9102,-0.0,-0.0,17,0.98,trailing_stop
2020-04-21,2020-05-18,SAN.PA,stock,70.38,70.38,,1653.0,23.485,-0.0,-0.0,18,1.02,trailing_stop
2020-04-21,2020-06-26,GOOGL,stock,61.69,67.66,,1653.0,26.7934,160.01,9.68,47,2.53,trailing_stop
2020-04-21,2020-07-31,XBI,stock,93.07,107.11,,1653.0,17.7589,249.36,15.09,71,3.67,trailing_stop
2020-05-04,2020-06-26,META,stock,198.84,216.77,,1653.0,8.3124,149.08,9.02,38,2.57,trailing_stop
2020-05-05,2020-08-21,OR.PA,stock,231.36,254.28,,1766.0,7.6331,174.92,9.91,78,2.32,trailing_stop
2020-05-05,2020-10-27,NESTE.HE,stock,26.1,39.91,,1766.0,67.6542,934.39,52.91,123,5.95,trailing_stop
2020-05-07,2020-05-27,NOW,stock,73.87,73.87,,1766.0,23.9077,-0.0,-0.0,13,0.6,trailing_stop
2020-05-12,2020-06-11,PSX,stock,60.37,60.37,,1766.0,29.252,-0.0,-0.0,21,1.6,trailing_stop
2020-05-13,2020-05-27,LSEG.L,stock,7547.51,7547.5,,1766.0,0.234,-0.0,-0.0,9,0.92,trailing_stop
2020-05-14,2020-07-27,PDD,stock,58.44,78.02,,1766.0,30.22,591.62,33.5,50,6.24,trailing_stop
2020-05-18,2020-08-04,SLV,option_us,1.58,9.04,15.15,2472.0,15.66,11688.78,472.77,54,4.73,dte_exit
2020-05-28,2020-06-11,INGA.AS,stock,4.29,4.46,,1766.0,411.4759,67.95,3.85,10,1.73,trailing_stop
2020-05-28,2020-08-12,EWZ,stock,18.19,20.21,,1766.0,97.0658,195.94,11.1,53,2.8,trailing_stop
2020-06-11,2020-07-16,AMZN,stock,130.31,145.96,,1773.0,13.605,212.95,12.01,24,4.98,trailing_stop
2020-06-11,2020-10-27,RIO.AX,stock,66.68,63.28,,1773.0,26.5869,-90.32,-5.1,98,1.74,trailing_stop
2020-07-02,2020-08-07,CPER,stock,17.25,17.59,,1804.0,104.5799,35.91,1.99,25,2.4,trailing_stop
2020-07-02,2020-08-11,AGG,stock,100.25,100.94,,1804.0,17.9919,12.37,0.69,27,3.14,trailing_stop
2020-07-16,2020-07-30,RIO,stock,38.41,38.41,,1825.0,47.515,-0.0,-0.0,10,0.72,trailing_stop
2020-07-27,2020-09-01,ULVR.L,stock,4050.57,3848.38,,1884.0,0.4652,-94.05,-4.99,25,0.44,trailing_stop
2020-07-31,2020-10-06,RI.PA,option_eu,10.5,1.41,119.0,2673.0,2.55,-2313.97,-86.58,47,0.02,dte_exit
2020-08-03,2020-10-06,QCOM,option_us,13.02,16.99,90.15,2673.0,2.05,814.54,30.48,45,0.72,dte_exit
2020-08-04,2020-09-01,NOK,stock,4.5,4.27,,3078.0,684.5868,-156.82,-5.1,20,0.13,trailing_stop
2020-08-07,2020-11-03,DIS,option_us,14.43,5.19,120.86,4314.0,2.99,-2761.0,-64.0,61,0.11,dte_exit
2020-08-11,2020-09-08,META,stock,258.42,267.14,,3083.0,11.9296,104.06,3.38,19,2.46,trailing_stop
2020-08-12,2020-10-28,DE,stock,178.26,211.02,,3102.0,17.4038,570.14,18.38,54,6.04,trailing_stop
2020-08-21,2020-09-03,JD,stock,67.87,70.05,,3120.0,45.9655,100.02,3.21,9,1.62,trailing_stop
2020-09-01,2020-09-21,INTC,stock,45.74,43.96,,3095.0,67.6624,-120.5,-3.89,13,0.72,trailing_stop
2020-09-02,2020-09-21,CPER,stock,18.71,18.71,,3095.0,165.4211,-0.0,-0.0,12,0.74,trailing_stop
2020-09-04,2020-09-24,KO,stock,42.88,40.7,,3105.0,72.3999,-158.19,-5.1,13,0.25,trailing_stop
2020-09-18,2020-10-01,ITX.MC,stock,20.81,19.75,,3115.0,149.6984,-158.72,-5.1,9,0.0,trailing_stop
2020-10-05,2020-10-23,DUK,stock,73.49,73.49,,3071.0,41.7923,-0.0,-0.0,14,0.63,trailing_stop
2020-10-07,2021-01-05,LSEG.L,option_eu,863.93,682.58,8026.28,4090.0,0.05,-858.6,-20.99,61,0.0,dte_exit
2020-10-09,2020-10-26,INDA,stock,33.04,31.96,,2922.0,88.4139,-95.69,-3.28,11,0.0,trailing_stop
2020-10-09,2020-10-28,WEAT,stock,29.28,29.28,,2922.0,99.7818,-0.0,-0.0,13,1.05,trailing_stop
2020-10-12,2020-10-23,IBM,stock,97.66,92.69,,2922.0,29.9139,-148.85,-5.1,9,0.0,trailing_stop
2020-10-12,2021-01-05,BAS.DE,option_eu,4.78,8.67,38.2,4090.0,8.57,3339.52,81.65,57,0.95,dte_exit
2020-10-23,2021-01-22,CORN,stock,13.8,15.82,,2907.0,210.569,424.53,14.61,61,9.45,trailing_stop
2020-11-06,2020-11-19,ROG.SW,stock,263.15,249.74,,2762.0,10.4975,-140.74,-5.1,9,0.0,trailing_stop
2020-11-06,2020-12-09,BMY,stock,51.8,49.17,,2762.0,53.3284,-140.4,-5.08,22,0.26,trailing_stop
2020-11-06,2021-02-02,TMO,option_us,48.59,35.77,485.52,3867.0,0.8,-1019.87,-26.37,58,0.0,dte_exit
2020-11-06,2021-02-02,ABBV,option_us,8.9,13.57,72.1,3867.0,4.35,2029.78,52.48,58,1.37,dte_exit
2020-11-09,2020-11-10,JD,stock,84.12,71.43,,2762.0,32.8406,-416.71,-15.08,1,0.0,emergency_stop
2020-11-09,2020-11-23,QCOM,stock,132.86,126.09,,2762.0,20.792,-140.74,-5.1,10,0.0,trailing_stop
2020-11-09,2021-05-04,AMAT,stock,69.87,124.85,,2762.0,39.5335,2173.44,78.68,120,16.91,trailing_stop
2020-11-11,2020-12-21,SAN.MC,stock,1.86,2.07,,2721.0,1464.3579,315.38,11.59,28,3.14,trailing_stop
2020-11-19,2020-12-21,WBC.AX,stock,15.02,15.03,,2707.0,180.2169,1.13,0.04,22,1.36,trailing_stop
2020-11-25,2020-12-10,ETN,stock,112.47,106.74,,2693.0,23.9404,-137.19,-5.09,10,0.0,trailing_stop
2020-12-10,2020-12-23,T,stock,16.58,15.74,,2665.0,160.6879,-135.77,-5.09,9,0.0,trailing_stop
2020-12-10,2020-12-23,NOK,stock,3.68,3.5,,2665.0,723.2921,-135.77,-5.1,9,0.0,trailing_stop
2020-12-21,2021-01-06,CBA.AX,stock,68.17,68.17,,2696.0,39.5561,-0.0,-0.0,9,0.29,trailing_stop
2020-12-21,2021-03-04,CPER,stock,22.44,24.47,,2696.0,120.1508,244.1,9.05,49,6.88,trailing_stop
2020-12-28,2021-02-03,WEAT,stock,30.03,30.16,,2669.0,88.8884,11.82,0.44,25,2.04,trailing_stop
2020-12-28,2021-03-18,DBA,stock,13.96,14.96,,2669.0,191.2611,192.63,7.22,55,6.86,trailing_stop
2021-01-06,2021-04-06,LSEG.L,option_eu,1077.87,174.86,8035.21,4084.0,0.04,-3421.8,-83.78,62,0.27,dte_exit
2021-01-07,2021-01-27,JD,stock,82.42,82.42,,2917.0,35.396,-0.0,-0.0,13,1.0,trailing_stop
2021-01-08,2021-04-06,UBSG.SW,option_eu,1.26,1.87,12.24,4084.0,32.33,1952.11,47.79,60,0.52,dte_exit
2021-01-22,2021-02-04,NFLX,stock,58.27,55.3,,2960.0,50.7972,-150.81,-5.1,9,0.0,trailing_stop
2021-01-27,2021-02-26,PHIA.AS,stock,36.61,34.74,,2960.0,80.8522,-150.81,-5.1,22,0.36,trailing_stop
2021-02-03,2021-02-17,SLV,stock,25.02,25.02,,3062.0,122.3591,-0.0,-0.0,9,0.19,trailing_stop
2021-02-04,2021-02-18,NOW,stock,116.09,116.09,,3047.0,26.2456,-0.0,-0.0,9,0.34,trailing_stop
2021-02-04,2021-02-23,SIE.DE,stock,117.78,111.78,,3047.0,25.87,-155.24,-5.1,13,0.0,trailing_stop
2021-02-04,2021-04-06,AMZN,option_us,16.05,8.03,158.17,4266.0,2.66,-2132.3,-49.99,41,0.02,dte_exit
2021-02-17,2021-03-04,DBB,stock,15.52,15.82,,3047.0,196.2656,57.02,1.87,11,3.02,trailing_stop
2021-02-18,2021-03-04,PICK,stock,33.42,33.42,,3047.0,91.1699,-0.0,-0.0,10,1.37,trailing_stop
2021-02-25,2021-03-16,BP,stock,20.21,20.21,,3031.0,149.994,-0.0,-0.0,13,0.62,trailing_stop
2021-02-26,2021-03-22,AIR.PA,stock,90.95,90.95,,3016.0,33.1645,-0.0,-0.0,16,0.77,trailing_stop
2021-03-05,2021-06-01,GE,option_us,8.2,6.24,63.83,4265.0,5.2,-1022.53,-23.97,60,0.13,dte_exit
2021-03-09,2021-03-22,ORCL,stock,67.67,64.22,,3046.0,45.0219,-155.22,-5.09,9,0.0,trailing_stop
